/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/center_2017_05_05_23_19_44_105.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/left_2017_05_05_23_19_44_105.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/right_2017_05_05_23_19_44_105.jpg,0,0,0,9.321199
/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/center_2017_05_05_23_19_44_253.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/left_2017_05_05_23_19_44_253.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/right_2017_05_05_23_19_44_253.jpg,0,0.444456,0,9.811489
/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/center_2017_05_05_23_19_44_359.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/left_2017_05_05_23_19_44_359.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/right_2017_05_05_23_19_44_359.jpg,0,0.3600959,0,10.25336
/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/center_2017_05_05_23_19_44_446.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/left_2017_05_05_23_19_44_446.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/right_2017_05_05_23_19_44_446.jpg,0,0.1003498,0,10.3513
/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/center_2017_05_05_23_19_44_556.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/left_2017_05_05_23_19_44_556.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/right_2017_05_05_23_19_44_556.jpg,0,0,0,10.23533
/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/center_2017_05_05_23_19_44_715.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/left_2017_05_05_23_19_44_715.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/right_2017_05_05_23_19_44_715.jpg,-0.25,0,0,10.05268
/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/center_2017_05_05_23_19_44_784.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/left_2017_05_05_23_19_44_784.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/right_2017_05_05_23_19_44_784.jpg,-0.07030499,0,0,9.992232
/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/center_2017_05_05_23_19_44_895.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/left_2017_05_05_23_19_44_895.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/right_2017_05_05_23_19_44_895.jpg,0,0,0,9.869735
/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/center_2017_05_05_23_19_44_970.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/left_2017_05_05_23_19_44_970.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/right_2017_05_05_23_19_44_970.jpg,0,0,0,9.810093
/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/center_2017_05_05_23_19_45_064.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/left_2017_05_05_23_19_45_064.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/right_2017_05_05_23_19_45_064.jpg,0,0,0,9.711604
/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/center_2017_05_05_23_19_45_184.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/left_2017_05_05_23_19_45_184.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/right_2017_05_05_23_19_45_184.jpg,0,0,0,9.594748
/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/center_2017_05_05_23_19_45_286.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/left_2017_05_05_23_19_45_286.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/right_2017_05_05_23_19_45_286.jpg,0,0.164382,0,9.565418
/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/center_2017_05_05_23_19_45_367.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/left_2017_05_05_23_19_45_367.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/right_2017_05_05_23_19_45_367.jpg,0,0.4042681,0,9.862648
/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/center_2017_05_05_23_19_45_438.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/left_2017_05_05_23_19_45_438.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/right_2017_05_05_23_19_45_438.jpg,0,0.6209371,0,10.36833
/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/center_2017_05_05_23_19_45_566.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/left_2017_05_05_23_19_45_566.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/right_2017_05_05_23_19_45_566.jpg,0,0.2370842,0,10.75801
/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/center_2017_05_05_23_19_45_686.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/left_2017_05_05_23_19_45_686.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/right_2017_05_05_23_19_45_686.jpg,0,0,0,10.68817
/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/center_2017_05_05_23_19_45_778.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/left_2017_05_05_23_19_45_778.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/right_2017_05_05_23_19_45_778.jpg,0,0,0,10.58089
/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/center_2017_05_05_23_19_45_894.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/left_2017_05_05_23_19_45_894.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/right_2017_05_05_23_19_45_894.jpg,-0.3,0,0,10.42471
/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/center_2017_05_05_23_19_45_981.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/left_2017_05_05_23_19_45_981.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/right_2017_05_05_23_19_45_981.jpg,-0.08581818,0,0,10.34152
/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/center_2017_05_05_23_19_46_047.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/left_2017_05_05_23_19_46_047.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/right_2017_05_05_23_19_46_047.jpg,0,0,0,10.27644
/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/center_2017_05_05_23_19_46_169.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/left_2017_05_05_23_19_46_169.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/right_2017_05_05_23_19_46_169.jpg,0,0,0,10.15211
/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/center_2017_05_05_23_19_46_285.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/left_2017_05_05_23_19_46_285.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/right_2017_05_05_23_19_46_285.jpg,0,0,0,10.02992
/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/center_2017_05_05_23_19_46_356.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/left_2017_05_05_23_19_46_356.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/right_2017_05_05_23_19_46_356.jpg,0,0,0,9.949295
/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/center_2017_05_05_23_19_46_476.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/left_2017_05_05_23_19_46_476.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/right_2017_05_05_23_19_46_476.jpg,0,0,0,9.829578
/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/center_2017_05_05_23_19_46_590.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/left_2017_05_05_23_19_46_590.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/right_2017_05_05_23_19_46_590.jpg,0,0,0,9.711332
/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/center_2017_05_05_23_19_46_713.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/left_2017_05_05_23_19_46_713.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/right_2017_05_05_23_19_46_713.jpg,0,0.369294,0,9.975055
/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/center_2017_05_05_23_19_46_823.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/left_2017_05_05_23_19_46_823.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/right_2017_05_05_23_19_46_823.jpg,0,0.6972991,0,10.69268
/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/center_2017_05_05_23_19_46_908.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/left_2017_05_05_23_19_46_908.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/right_2017_05_05_23_19_46_908.jpg,0,0.4422031,0,11.05738
/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/center_2017_05_05_23_19_47_022.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/left_2017_05_05_23_19_47_022.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/right_2017_05_05_23_19_47_022.jpg,0,0.09769213,0,11.22957
/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/center_2017_05_05_23_19_47_148.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/left_2017_05_05_23_19_47_148.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/right_2017_05_05_23_19_47_148.jpg,0,0,0,11.10583
/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/center_2017_05_05_23_19_47_266.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/left_2017_05_05_23_19_47_266.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/right_2017_05_05_23_19_47_266.jpg,-0.15,0,0,10.966
/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/center_2017_05_05_23_19_47_375.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/left_2017_05_05_23_19_47_375.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/right_2017_05_05_23_19_47_375.jpg,-0.45,0,0,10.76919
/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/center_2017_05_05_23_19_47_484.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/left_2017_05_05_23_19_47_484.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/right_2017_05_05_23_19_47_484.jpg,-0.1808338,0,0,10.66202
/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/center_2017_05_05_23_19_47_552.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/left_2017_05_05_23_19_47_552.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/right_2017_05_05_23_19_47_552.jpg,0,0,0,10.56142
/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/center_2017_05_05_23_19_47_680.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/left_2017_05_05_23_19_47_680.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/right_2017_05_05_23_19_47_680.jpg,0,0,0,10.43253
/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/center_2017_05_05_23_19_47_779.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/left_2017_05_05_23_19_47_779.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/right_2017_05_05_23_19_47_779.jpg,0,0,0,10.32773
/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/center_2017_05_05_23_19_47_887.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/left_2017_05_05_23_19_47_887.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/right_2017_05_05_23_19_47_887.jpg,0,0,0,10.22406
/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/center_2017_05_05_23_19_47_985.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/left_2017_05_05_23_19_47_985.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/right_2017_05_05_23_19_47_985.jpg,0,0,0,10.12143
/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/center_2017_05_05_23_19_48_113.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/left_2017_05_05_23_19_48_113.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/right_2017_05_05_23_19_48_113.jpg,0,0.1949399,0,10.15289
/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/center_2017_05_05_23_19_48_210.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/left_2017_05_05_23_19_48_210.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/right_2017_05_05_23_19_48_210.jpg,0,0.486024,0,10.53824
/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/center_2017_05_05_23_19_48_331.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/left_2017_05_05_23_19_48_331.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/right_2017_05_05_23_19_48_331.jpg,0,0.4021559,0,11.11028
/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/center_2017_05_05_23_19_48_473.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/left_2017_05_05_23_19_48_473.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/right_2017_05_05_23_19_48_473.jpg,0,0,0,11.10468
/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/center_2017_05_05_23_19_48_563.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/left_2017_05_05_23_19_48_563.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/right_2017_05_05_23_19_48_563.jpg,0,0,0,11.0154
/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/center_2017_05_05_23_19_48_671.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/left_2017_05_05_23_19_48_671.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/right_2017_05_05_23_19_48_671.jpg,0,0,0,10.88285
/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/center_2017_05_05_23_19_48_771.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/left_2017_05_05_23_19_48_771.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/right_2017_05_05_23_19_48_771.jpg,0,0.3012239,0,11.0372
/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/center_2017_05_05_23_19_48_889.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/left_2017_05_05_23_19_48_889.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/right_2017_05_05_23_19_48_889.jpg,0,0.6533759,0,11.28306
/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/center_2017_05_05_23_19_49_017.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/left_2017_05_05_23_19_49_017.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/right_2017_05_05_23_19_49_017.jpg,0,0.3418949,0,12.12462
/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/center_2017_05_05_23_19_49_111.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/left_2017_05_05_23_19_49_111.jpg,/Users/Colin/Desktop/Dropbox/Colin/Code/Self Driving Nanodegree/Term_1/CarND-Behavioral-Cloning-P3/IMG_train/IMG/right_2017_05_05_23_19_49_111.jpg,0,0.006074846,0,12.05823
